,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Sept8,4.81743060697954e-126,1.70091930485009,0.188,0.058,2.41016053267186e-122,0.13
Gab1,1.46589993069383e-270,2.60056661338444,0.155,0.026,7.33389735326121e-267,0.129
Mmd2,0,7.46976515744018,0.129,0.001,0,0.128
Gnao1,4.48058843327907e-156,1.94410183781254,0.173,0.045,2.24163839316952e-152,0.128
Bmpr2,6.012192238215e-64,0.960559682497667,0.25,0.122,3.00789977677896e-60,0.128
Nlgn3,0,5.4663896376155,0.13,0.003,0,0.127
Plxdc2,0,3.36950906494578,0.14,0.013,0,0.127
Ppp2r2b,0,5.08404041197184,0.131,0.004,0,0.127
Gbp2,1.66207409915899e-181,2.34376178659972,0.166,0.039,8.31535671809244e-178,0.127
Zeb1,2.31771129061618e-167,1.95192256234317,0.169,0.042,1.15955095869527e-163,0.127
Nsmf,1.14421358192175e-112,1.61117375205016,0.189,0.063,5.7245005503545e-109,0.126
Anapc5,1.57393605501397e-67,1.06336856877164,0.239,0.113,7.8744020832349e-64,0.126
Rhoc,2.37166522155329e-45,0.662025710514998,0.293,0.167,1.18654411034311e-41,0.126
Fabp7,0,5.88178107037585,0.127,0.002,0,0.125
Piezo2,0,3.74514491371719,0.134,0.009,0,0.125
Cacna1h,2.24523705658641e-244,2.40450260731307,0.151,0.026,1.12329209941018e-240,0.125
Kirrel,0,3.08539738035175,0.141,0.016,0,0.125
Ccnd3,2.15964743333939e-75,1.18474519600757,0.218,0.094,1.0804716108997e-71,0.124
Igf1r,3.32465844809068e-137,1.79486557862942,0.173,0.049,1.66332662157977e-133,0.124
Sept7,6.28133949375241e-65,1.03725180125729,0.235,0.111,3.14255414872433e-61,0.124
Nr4a1,0,3.2232433501647,0.136,0.013,0,0.123
Arhgap31,2.74291501861196e-293,2.69463514651712,0.145,0.022,1.37228038381156e-289,0.123
Col4a2,8.84414514549155e-47,0.51546548379341,0.261,0.138,4.42472581628942e-43,0.123
Oasl2,4.38143351812338e-95,1.38644715172961,0.191,0.069,2.19203118911713e-91,0.122
Tnpo1,8.50664845408187e-43,0.708782937835688,0.298,0.176,4.25587622157716e-39,0.122
Atp2a2,1.0365933357045e-31,0.504822251832922,0.386,0.264,5.18607645852962e-28,0.122
Ywhae,6.18946460248533e-44,0.727832254388526,0.288,0.166,3.09658914062341e-40,0.122
Agpat3,7.76586054753121e-84,1.29912759714786,0.2,0.079,3.88526003192986e-80,0.121
Lama4,1.24258972394077e-108,1.45863078358036,0.179,0.058,6.21667638887568e-105,0.121
Rbms1,2.30669412606284e-94,1.40871417850324,0.19,0.069,1.15403907126924e-90,0.121
Map4k4,7.6933966408815e-79,1.25084587323552,0.202,0.082,3.84900633943302e-75,0.12
Snrpn,1.30739374706088e-244,2.56234756126293,0.145,0.025,6.54089091654559e-241,0.12
Vcam1,1.14179872783179e-173,1.93766286889732,0.155,0.035,5.71241903534242e-170,0.12
Tcf12,2.16691693674361e-100,1.52845938043774,0.185,0.065,1.08410854345283e-96,0.12
Fbxo3,6.17189603980513e-93,1.40902840766095,0.189,0.069,3.08779958871451e-89,0.12
Atf5,6.08637906167944e-88,1.32442591418098,0.192,0.073,3.04501544455822e-84,0.119
Bcl2,4.36499559317043e-197,2.2390764651087,0.15,0.031,2.18380729526317e-193,0.119
Pkd2,1.36053807041005e-95,1.40520658612022,0.186,0.067,6.8067719662615e-92,0.119
Glg1,1.86340473204231e-67,1.11692534636913,0.217,0.098,9.32261387440768e-64,0.119
Hmcn1,0,4.31335482304179,0.124,0.006,0,0.118
Srebf1,3.64458963183852e-221,2.47935555182047,0.145,0.027,1.82338819280881e-217,0.118
Clic4,1.30350879742419e-72,1.16730139891479,0.204,0.086,6.52145451351324e-69,0.118
Tnfrsf1a,4.30148595996668e-43,0.748842708481948,0.277,0.16,2.15203342577133e-39,0.117
Rgs9,0,3.60438091641551,0.126,0.009,0,0.117
