,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Dnajc7,0.00789185193695064,0.253751968965141,0.118,0.106,1,0.012
Kpnb1,0.028388338851332,0.169508671569051,0.174,0.162,1,0.012
Abi1,0.0280228486653631,0.185685688165727,0.201,0.19,1,0.011
Rab21,0.0528184718921116,0.169248325906824,0.165,0.155,1,0.01
C4b,0.23269743925091,-0.40582777919383,0.121,0.111,1,0.01
Ranbp2,0.0418567238734705,0.199329821282931,0.101,0.092,1,0.00900000000000001
Ptpa,0.0427538441166428,0.200175683262763,0.1,0.091,1,0.00900000000000001
Smarcc2,0.0534407905111777,0.205343788197947,0.129,0.12,1,0.00900000000000001
Ambra1,0.0541098186708819,0.179218869791157,0.112,0.103,1,0.00900000000000001
Eif4ebp2,0.0769700449627654,0.182769612687666,0.157,0.148,1,0.00900000000000001
Ube2b,0.0935738049718323,0.150669436417505,0.154,0.145,1,0.00900000000000001
Khsrp,0.0359240369198579,0.221476577043613,0.103,0.094,1,0.00899999999999999
Acp5,0.0431719458564099,0.236718203193611,0.124,0.115,1,0.00899999999999999
Esyt2,0.0655047127566043,0.159493401627814,0.121,0.112,1,0.00899999999999999
Srrm1,0.100320601804938,0.176925928072862,0.121,0.113,1,0.00799999999999999
Lta4h,0.141958731818127,0.132501639677509,0.138,0.131,1,0.00700000000000001
Cmtm6,0.152884063248256,0.164485806180175,0.111,0.104,1,0.00700000000000001
Irf3,0.134942833838444,0.143749628914775,0.102,0.096,1,0.00599999999999999
Glud1,0.272668964372837,0.118952378684064,0.166,0.161,1,0.005
Smarca4,0.288781292307116,0.110757698013408,0.114,0.109,1,0.005
Irf1,0.230547961196222,0.136658891479057,0.173,0.168,1,0.00499999999999998
Yy1,0.234123493010636,0.139526654515585,0.173,0.168,1,0.00499999999999998
Prpf8,0.294360372335884,0.131550295189803,0.115,0.111,1,0.004
Clk1,0.455900148821146,0.140372088435636,0.118,0.115,1,0.00299999999999999
Ap2b1,0.555267132693376,0.104133974149325,0.118,0.115,1,0.00299999999999999
Usp7,0.619431754122216,0.102568563816662,0.104,0.102,1,0.002
Akt1,0.579770124912885,0.11732062134207,0.119,0.117,1,0.00199999999999999
Defa5,0.999917991007681,-1.00855276171564,0.157,0.157,1,0
Rab5c,0.849122361602911,0.123784782409323,0.159,0.16,1,-0.001
Acly,0.181784569332833,-0.152169271784366,0.134,0.141,1,-0.00699999999999998
Cyb5r3,0.0694510000392929,-0.116288317392823,0.101,0.11,1,-0.00899999999999999
Lamc1,0.0418390082938936,-0.259896930868788,0.105,0.114,1,-0.00900000000000001
Ppp6r3,0.057651581367229,-0.100510764462709,0.092,0.102,1,-0.01
Ap1g1,0.0324463388626769,-0.15527085308222,0.097,0.108,1,-0.011
Zfp106,0.0340974736659605,-0.139226140672298,0.097,0.108,1,-0.011
Cxcl12,0.00558343706815005,-0.426735142459727,0.115,0.128,1,-0.013
Irf8,0.0168416107545882,-0.157847874292793,0.096,0.109,1,-0.013
Ppp3r1,0.00474458602345245,-0.139217591914646,0.096,0.11,1,-0.014
Becn1,0.00874850325696473,-0.147992267583844,0.095,0.109,1,-0.014
Cyb5a,0.0159687391652158,-0.125811890293905,0.114,0.128,1,-0.014
Cops2,0.00258678877023653,-0.148698924986777,0.092,0.107,1,-0.015
Atp6v1b2,0.00533137798159611,-0.154879588616422,0.099,0.114,1,-0.015
Prpf19,0.00122533309481076,-0.152749618272029,0.084,0.1,1,-0.016
Anapc5,0.00137349815170432,-0.223139540463623,0.097,0.113,1,-0.016
Fmr1,0.00319183816298322,-0.15670161338709,0.091,0.107,1,-0.016
Col1a1,3.48998345530404e-05,-0.855909517874344,0.17,0.187,0.174603872268861,-0.017
Mib1,0.0011965353191879,-0.158309438455842,0.101,0.118,1,-0.017
Ckb,0.000230590239485915,-0.688461380321591,0.09,0.107,1,-0.017
Srebf2,0.00243818935079951,-0.119546632812448,0.106,0.123,1,-0.017
Hnrnpdl,0.00142440294570639,-0.192895947661073,0.116,0.134,1,-0.018
Rab43,0.000186462493828685,-0.191388412939717,0.083,0.102,0.932871856624909,-0.019
Riok3,0.00123940556245646,-0.165219321823084,0.115,0.134,1,-0.019
Zc3h11a,8.47133892411925e-05,-0.255780108576415,0.1,0.12,0.423821086373686,-0.02
Ube2r2,5.71103084025876e-05,-0.260689551508311,0.088,0.108,0.285722872938146,-0.02
Mia2,0.000184457822610064,-0.217728746162796,0.097,0.117,0.922842486518148,-0.02
Lamtor2,0.000294449379393083,-0.175519430220524,0.105,0.125,1,-0.02
Kdm5c,9.80071301443943e-05,-0.224423639557676,0.1,0.121,0.490329672112405,-0.021
Xist,0.000394478682607196,-0.275563503625008,0.151,0.172,1,-0.021
Trappc10,3.54206877242552e-05,-0.255792506325279,0.09,0.111,0.177209700684449,-0.021
Rab5b,0.000118390966833475,-0.207173558942299,0.105,0.126,0.592310007067876,-0.021
Gstp1,4.71173838834487e-05,-0.206132513604617,0.1,0.122,0.235728271568894,-0.022
Sept2,0.00118950686880453,-0.10496099637678,0.169,0.191,1,-0.022
