,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Becn1,1.06077221706989e-05,-0.898073804837466,0.049,0.109,0.0530704340200066,-0.06
Esyt2,1.95700765462544e-05,-0.772758206699775,0.052,0.112,0.097909092960911,-0.06
Lsm14a,2.80344246690382e-05,-0.555455876811311,0.056,0.116,0.140256226619198,-0.06
Sqstm1,2.61765329232964e-05,-0.714292968493181,0.06,0.121,0.130961194215252,-0.061
Ppp1cc,1.82490369380372e-05,-0.686983710283009,0.054,0.115,0.0912999318010003,-0.061
Lgals9,0.000391989894238227,-0.423884681359414,0.114,0.176,1,-0.062
Cd47,3.41806404524568e-05,-0.657436538083184,0.067,0.129,0.171005744183641,-0.062
Gpi1,4.77198965184454e-05,-0.465701924597048,0.071,0.134,0.238742642281782,-0.063
Ankrd13a,2.28383631115773e-05,-0.79560718911894,0.077,0.141,0.114260330647221,-0.064
Fmr1,3.64865408244641e-06,-0.717781491208165,0.043,0.107,0.0182542163744794,-0.064
Cxcl12,6.75791940310323e-06,-1.25877966695792,0.064,0.128,0.0338098707737255,-0.064
Ncor1,0.000145343745985343,-0.349212679385803,0.099,0.164,0.727154761164673,-0.065
Ppp6r3,5.01410853108415e-07,-1.36144386956797,0.036,0.102,0.0025085584981014,-0.066
Dctn1,9.52780418173613e-07,-1.10460934138741,0.037,0.103,0.00476676043212258,-0.066
Ap2b1,1.65562078379865e-06,-1.126251696122,0.049,0.115,0.00828307078134466,-0.066
Kmt2d,3.58263458886264e-06,-1.05860694368193,0.054,0.12,0.0179239208480798,-0.066
Rab21,8.54134452025915e-05,-0.299836036169421,0.09,0.156,0.427323466348565,-0.066
H2afz,3.83136173576529e-05,-0.628567015212481,0.094,0.161,0.191683027640338,-0.067
Itch,2.33691009538049e-07,-1.31744112441576,0.034,0.102,0.00116915612071886,-0.068
Akt1,1.21206563282585e-06,-0.917363964794637,0.049,0.117,0.00606396436102773,-0.068
Mapk1,1.29422899536237e-06,-1.01749540831278,0.049,0.117,0.00647502766379792,-0.068
Rab5b,3.46760941888284e-06,-0.85547325306192,0.058,0.126,0.0173484499226708,-0.068
Cxcl16,3.63886505616591e-07,-1.37324291608411,0.037,0.106,0.00182052418759981,-0.069
Pfkp,8.12447435989212e-06,-0.601231884634331,0.069,0.138,0.0406467452225403,-0.069
Sumo1,6.62663618692351e-07,-0.924621951742537,0.051,0.122,0.00331530608431783,-0.071
Gsdmd,1.60575992467258e-06,-0.9660788264677,0.062,0.133,0.00803361690313689,-0.071
Slc40a1,1.23478806969202e-05,-0.782623933346621,0.097,0.168,0.0617764471266917,-0.071
Rnf14,3.38843710013208e-08,-1.33529898166589,0.03,0.103,0.000169523508119608,-0.073
Cpeb4,2.80303893691625e-07,-1.0282885650419,0.045,0.118,0.0014023603801392,-0.073
Chd4,4.60421637304671e-06,-0.651609058980242,0.075,0.148,0.0230348945143527,-0.073
Hk2,3.09728320776165e-07,-1.21450841298597,0.051,0.124,0.00154957078884315,-0.073
Mta2,6.32201313893721e-07,-0.974435749375253,0.052,0.125,0.00316290317341029,-0.073
Ep400,1.33167662477831e-08,-1.79206286291453,0.026,0.1,6.66237815376588e-05,-0.074
Neu1,1.72968191492464e-07,-1.37812748792671,0.051,0.125,0.000865359862036797,-0.074
Myo1c,1.53518312226234e-07,-1.09658012880823,0.045,0.12,0.000768052116067847,-0.075
Spop,3.1213133240995e-06,-0.598568398493477,0.077,0.152,0.0156159305604698,-0.075
H2afy,7.45677939352802e-08,-1.18765790285964,0.037,0.112,0.000373062673058207,-0.075
Ggnbp2,1.02083903396721e-08,-1.62627077583512,0.028,0.104,5.10725768693793e-05,-0.076
Kdm5c,1.009275244342e-07,-1.19258077307798,0.045,0.121,0.000504940404744302,-0.076
Hist2h2bb,4.61908674616118e-08,-1.74055901646567,0.039,0.115,0.000231092909910444,-0.076
Pink1,6.76381735366615e-08,-1.17958890292767,0.041,0.117,0.000338393782203917,-0.076
Lamtor4,6.7000574011302e-09,-1.7397289722658,0.026,0.103,3.35203871778544e-05,-0.077
Ambra1,7.00208390245416e-09,-1.73919116493412,0.026,0.103,3.50314257639782e-05,-0.077
Xpo1,1.21266811299653e-08,-1.58902986918323,0.03,0.107,6.06697856932162e-05,-0.077
Rab5a,4.89706083235527e-07,-0.776665960303883,0.056,0.133,0.00244999953442734,-0.077
Ppp2r1a,7.41434318791873e-09,-1.83081046842965,0.032,0.11,3.70939589691574e-05,-0.078
Eif4a3,8.97200551481942e-09,-1.30895245124436,0.03,0.109,4.48869435906416e-05,-0.079
Map2k1,1.71565487790763e-08,-1.41737064755298,0.041,0.121,8.58342135417186e-05,-0.08
Top2b,2.53429387145497e-09,-1.87539866993238,0.026,0.106,1.26790722388892e-05,-0.08
Zzef1,7.18372720411214e-10,-2.00869283985631,0.021,0.102,3.5940187202173e-06,-0.081
Cyfip1,1.20084858739541e-09,-1.95248545237279,0.024,0.105,6.00784548273923e-06,-0.081
Foxp1,1.39089130225144e-09,-1.88744904510643,0.024,0.105,6.95862918516396e-06,-0.081
Bclaf1,1.56204404555897e-09,-1.71140567276733,0.024,0.105,7.81490635993155e-06,-0.081
Zc3h11a,1.16195927021603e-08,-1.40313681786793,0.039,0.12,5.8132822288908e-05,-0.081
