,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
App,2.66064868337207e-07,-0.119301142544767,0.286,0.297,0.00133112253629105,-0.011
Cct7,5.54563922449062e-10,-0.17761754541635,0.106,0.118,2.77448330401266e-06,-0.012
Nfe2l1,7.78850301955246e-09,-0.133834851986302,0.123,0.135,3.89658806068209e-05,-0.012
Prpf8,2.47143970057853e-13,-0.231840499447501,0.098,0.111,1.23646128219944e-09,-0.013
Jak1,4.33332145458251e-12,-0.209638437909399,0.109,0.122,2.16796072372763e-08,-0.013
Utrn,9.01600923777804e-14,-0.301246738312988,0.088,0.101,4.51070942166035e-10,-0.013
Fat1,8.68022458312903e-12,-0.217759688296349,0.202,0.216,4.34271635893945e-08,-0.014
Ppp2r1a,2.27484455832457e-14,-0.233475368961618,0.097,0.111,1.13810473252978e-10,-0.014
Defa5,6.08749573326767e-14,-1.86445350436768,0.144,0.158,3.04557411535381e-10,-0.014
Pak2,9.1394580548851e-13,-0.183806412034321,0.103,0.117,4.57247086485901e-09,-0.014
Ubr5,7.34286600860247e-15,-0.231447941774972,0.105,0.12,3.67363586410382e-11,-0.015
Gsk3a,8.72088529650087e-13,-0.187078522400359,0.121,0.136,4.36305891383938e-09,-0.015
Serpina3n,5.84283562436031e-21,-0.799381408732834,0.127,0.143,2.92317066286746e-17,-0.016
Lrp6,6.53672854984705e-19,-0.269465983617568,0.086,0.102,3.27032529348848e-15,-0.016
Bcl2l2,5.3141093278896e-18,-0.278096141164051,0.085,0.101,2.65864889674317e-14,-0.016
Ppp1cc,6.3547581902892e-18,-0.261130044517215,0.1,0.116,3.17928552260168e-14,-0.016
Furin,3.33598306622233e-17,-0.244435802619181,0.093,0.109,1.66899232803103e-13,-0.016
Acaa2,4.54630853927003e-18,-0.237429079295651,0.108,0.125,2.27451816219679e-14,-0.017
Pfkp,7.17349566332312e-18,-0.223638097308419,0.122,0.139,3.58889988036056e-14,-0.017
Kpnb1,8.21275040024383e-17,-0.216594832998449,0.146,0.163,4.10883902524199e-13,-0.017
Gas6,1.11559583211576e-18,-0.236885960427195,0.132,0.15,5.58132594807513e-15,-0.018
Csnk1d,1.24314135076873e-20,-0.252814294181384,0.108,0.126,6.21943617789598e-17,-0.018
Rab1a,1.80094122433577e-17,-0.21634942532083,0.141,0.159,9.01010894535185e-14,-0.018
Picalm,8.89750079582524e-15,-0.181798613116993,0.185,0.203,4.45141964815137e-11,-0.018
